token_ID,filename,category,word,POS,rel
4849,genius_female,you,other,love,VERB,dobj
4869,genius_female,you,other,are,VERB,nsubj
4941,genius_female,you,other,tell,VERB,dobj
4971,genius_female,team,other,wanting,VERB,nsubj
4988,genius_female,team,other,going,VERB,nsubj
5022,genius_female,you,other,need,VERB,nsubj
5131,genius_female,woman,women,good,ADJ,amod
5189,genius_female,you,other,provide,VERB,dobj
5227,genius_female,people,other,voting,VERB,nsubj
5281,genius_female,you,other,hug,VERB,dobj
5411,genius_female,he,men,known,VERB,nsubjpass
5429,genius_female,he,men,needs,VERB,nsubj
5439,genius_female,others,other,find,VERB,nsubj
5443,genius_female,he,men,fill,VERB,nsubj
5450,genius_female,he,men,is,VERB,nsubj
5454,genius_female,coach,other,best,ADJ,amod
5499,genius_female,you,other,have,VERB,nsubj
5521,genius_female,you,other,ask,VERB,dobj
5528,genius_female,you,other,going,VERB,nsubj
5535,genius_female,character,other,like,VERB,dobj
5580,genius_female,writer,other,amazing,ADJ,amod
5668,genius_female,them,other,thank,VERB,dobj
5688,genius_female,you,other,see,VERB,nsubj
5693,genius_female,you,other,ask,VERB,nsubj
5719,genius_female,he,men,'s,VERB,nsubj
5819,genius_female,woman,women,real,ADJ,amod
5877,genius_female,lady,women,big,ADJ,amod
5899,genius_female,you,other,'re,VERB,nsubj
5907,genius_female,you,other,made,VERB,nsubj
5938,genius_female,you,other,going,VERB,nsubj
5946,genius_female,you,other,'re,VERB,nsubj
5952,genius_female,you,other,'re,VERB,nsubj
5957,genius_female,you,other,'re,VERB,nsubj
5963,genius_female,you,other,want,VERB,nsubj
6043,genius_female,you,other,'re,VERB,nsubj
6099,genius_female,teams,other,small,ADJ,amod
6101,genius_female,teams,other,dedicated,ADJ,amod
6218,genius_female,obama,named,said,VERB,nsubj
6244,genius_female,obama,named,get,VERB,nsubj
6307,genius_female,writer,other,gifted,ADJ,amod
6323,genius_female,reader,other,'s,VERB,nsubj
6464,genius_female,life,other,real,ADJ,amod
6471,genius_female,people,other,working,VERB,nsubj
6478,genius_female,people,other,love,VERB,nsubj
6565,genius_female,he,men,visited,VERB,nsubj
6570,genius_female,he,men,saw,VERB,nsubj
6655,genius_female,life,other,become,VERB,nsubj
6664,genius_female,life,other,become,VERB,nsubj
6670,genius_female,you,other,have,VERB,nsubj
6681,genius_female,lives,other,are,VERB,nsubj
6714,genius_female,opponents,other,dislike,VERB,dobj
6806,genius_female,you,other,take,VERB,dobj
6814,genius_female,you,other,go,VERB,nsubj
6824,genius_female,you,other,build,VERB,nsubj
6840,genius_female,you,other,integrate,VERB,nsubj
6853,genius_female,you,other,going,VERB,nsubj
6878,genius_female,musician,other,best,ADJ,amod
6940,genius_female,individual,other,intelligent,ADJ,amod
7070,genius_female,you,other,struck,VERB,dobj
7076,genius_female,audience,other,is,VERB,nsubj
7178,genius_female,you,other,like,VERB,nsubj
7183,genius_female,individual,other,like,VERB,dobj
7188,genius_female,team,other,has,VERB,nsubj
7212,genius_female,team,other,win,VERB,nsubj
7226,genius_female,you,other,see,VERB,nsubj
7312,genius_female,society,other,be,VERB,nsubj
7406,genius_female,you,other,want,VERB,nsubj
7453,genius_female,you,other,learn,VERB,nsubj
7460,genius_female,you,other,'re,VERB,nsubj
7465,genius_female,you,other,learning,VERB,nsubj
7481,genius_female,you,other,'re,VERB,nsubj
7550,genius_female,daughter,women,see,VERB,nsubj
7559,genius_female,genius,other,see,VERB,dobj
7564,genius_female,she,women,was,VERB,nsubj
7573,genius_female,she,women,found,VERB,nsubj
7620,genius_female,artist,other,perfect,ADJ,amod
7635,genius_female,talents,other,bringing,VERB,dobj
7663,genius_female,everyone,other,has,VERB,nsubj
7691,genius_female,they,other,pay,VERB,nsubj
7797,genius_female,crowd,other,coming,VERB,nsubj
7843,genius_female,you,other,have,VERB,nsubj
7854,genius_female,they,other,are,VERB,nsubj
7879,genius_female,he,men,wrote,VERB,nsubj
7905,genius_female,celebrities,other,famous,ADJ,amod
7937,genius_female,members,other,youngest,ADJ,amod
7954,genius_female,owner,women,first,ADJ,amod
8091,genius_female,kid,other,cool,ADJ,amod
8137,genius_female,people,other,gets,VERB,dobj
8152,genius_female,people,other,feel,VERB,nsubj
8169,genius_female,you,other,feel,VERB,nsubj
8191,genius_female,friend,other,best,PROPN,amod
8193,genius_female,friend,other,'s,VERB,nsubj
8210,genius_female,person,other,show,VERB,nsubj
8214,genius_female,life,other,real,ADJ,amod
8287,genius_female,man,men,win,VERB,nsubj
8329,genius_female,woman,women,beautiful,ADJ,amod
8333,genius_female,woman,women,beautiful,ADJ,amod
8386,genius_female,you,other,'re,VERB,nsubj
8538,genius_female,you,other,teach,VERB,dobj
8581,genius_female,people,other,telling,VERB,dobj
8609,genius_female,team,other,own,ADJ,amod
8610,genius_female,team,other,has,VERB,dobj
8690,genius_female,you,other,need,VERB,nsubj
8706,genius_female,character,other,like,VERB,dobj
8721,genius_female,character,other,gets,VERB,nsubj
8740,genius_female,character,other,using,VERB,nsubj
8799,genius_female,team,other,was,VERB,nsubj
8809,genius_female,team,other,great,ADJ,amod
8868,genius_female,she,women,doing,VERB,nsubj
8954,genius_female,star,other,better,ADJ,amod
9058,genius_female,son,men,named,VERB,nsubjpass
9094,genius_female,friend,other,best,ADJ,amod
9095,genius_female,friend,other,expect,VERB,dobj
9107,genius_female,friend,other,powerful,ADJ,amod
9108,genius_female,friend,other,is,VERB,nsubj
9111,genius_female,daughter,women,former,ADJ,amod
9151,genius_female,you,other,'re,VERB,nsubj
9156,genius_female,you,other,start,VERB,nsubj
9160,genius_female,kids,other,toeezing,VERB,dobj
9170,genius_female,you,other,'re,VERB,nsubj
9175,genius_female,you,other,become,VERB,nsubj
9179,genius_female,friends,other,good,ADJ,amod
9185,genius_female,you,other,'re,VERB,nsubj
9255,genius_female,you,other,going,VERB,nsubj
9260,genius_female,she,women,love,VERB,dobj
9290,genius_female,you,women,think,VERB,nsubj
9295,genius_female,they,other,doing,VERB,nsubj
9327,genius_female,group,other,said,VERB,nsubj
9329,genius_female,you,other,made,VERB,nsubj
9333,genius_female,they,other,feel,VERB,nsubj
9340,genius_female,they,other,'s,VERB,nsubj
9350,genius_female,they,other,be,VERB,nsubj
9358,genius_female,you,other,have,VERB,nsubj
9368,genius_female,mother,women,hates,VERB,nsubj
9519,genius_female,subject,other,many,DET,amod
9521,genius_female,subject,other,useful,ADJ,amod
9522,genius_female,subject,other,taught,VERB,dobj
9536,genius_female,life,other,live,VERB,nsubj
9649,genius_female,you,other,think,VERB,nsubj
9697,genius_female,lady,women,respectable,ADJ,amod
9716,genius_female,man,men,agree,VERB,nsubj
9734,genius_female,celebrities,men,many,ADJ,amod
9736,genius_female,celebrities,other,agree,VERB,nsubj
9746,genius_female,star,other,is,VERB,nsubj
9762,genius_female,star,other,is,VERB,nsubj
9807,genius_female,him,men,get,VERB,dobj
9822,genius_female,person,other,better,ADJ,amod
9845,genius_female,him,men,having,VERB,nsubj
9861,genius_female,he,men,do,VERB,nsubj
9943,genius_female,you,other,need,VERB,nsubj
9956,genius_female,you,other,asked,VERB,nsubj
9972,genius_female,you,other,make,VERB,nsubj
9984,genius_female,you,other,'re,VERB,nsubj
10019,genius_female,they,other,'re,VERB,nsubj
10028,genius_female,you,other,understand,VERB,nsubj
10062,genius_female,character,other,is,VERB,nsubj
10075,genius_female,character,other,wears,VERB,nsubj
10123,genius_female,people,other,same,ADJ,amod
10150,genius_female,people,other,other,ADJ,amod
10231,genius_female,character,other,new,ADJ,amod
10232,genius_female,character,other,introduce,VERB,nsubj
10239,genius_female,you,other,'re,VERB,nsubj
10278,genius_female,daughter,women,have,VERB,dobj
10315,genius_female,you,other,know,VERB,nsubj
10321,genius_female,you,other,is,VERB,nsubj
10354,genius_female,girl,women,see,VERB,dobj
10409,genius_female,people,other,happy,ADJ,nsubj
10417,genius_female,him,men,have,VERB,dobj
10488,genius_female,child,other,unique,ADJ,amod
10499,genius_female,children,other,small,ADJ,amod
10504,genius_female,lives,other,shared,VERB,nsubjpass
10512,genius_female,group,other,small,ADJ,amod
10536,genius_female,master,other,contributed,VERB,nsubj
10594,genius_female,you,other,have,VERB,nsubj
10615,genius_female,you,other,see,VERB,nsubj
10626,genius_female,sister,women,is,VERB,nsubj
10638,genius_female,genius,other,smart,ADJ,amod
10646,genius_female,person,other,strong,ADJ,amod
10667,genius_female,people,other,many,ADJ,amod
10668,genius_female,people,other,getting,VERB,dobj
10672,genius_female,people,other,many,ADJ,amod
10673,genius_female,people,other,come,VERB,nsubj
10688,genius_female,kingdom,other,lost,VERB,nsubj
10692,genius_female,queen,women,lost,VERB,dobj
10700,genius_female,people,other,many,ADJ,amod
10701,genius_female,people,other,been,VERB,nsubj
10737,genius_female,they,other,'re,VERB,nsubj
10816,genius_female,you,other,do,VERB,nsubj
10829,genius_female,women,women,help,VERB,dobj
10831,genius_female,women,women,show,VERB,nsubj
10849,genius_female,women,women,do,VERB,nsubj
10855,genius_female,women,women,knew,VERB,nsubj
10882,genius_female,artist,other,true,ADJ,amod
10890,genius_female,teacher,other,great,ADJ,amod
10894,genius_female,person,other,wonderful,ADJ,amod
10940,genius_female,character,other,keep,VERB,dobj
10961,genius_female,performer,other,amazing,ADJ,amod
10978,genius_female,teacher,other,brilliant,ADJ,amod
10984,genius_female,character,other,incredible,ADJ,amod
10985,genius_female,character,other,has,VERB,dobj
11003,genius_female,people,other,take,VERB,dobj
11011,genius_female,people,other,look,VERB,nsubj
11015,genius_female,people,other,take,VERB,dobj
11027,genius_female,people,other,take,VERB,dobj
11033,genius_female,person,other,own,ADJ,amod
11043,genius_female,people,other,appreciate,VERB,dobj
11047,genius_female,people,other,take,VERB,dobj
11091,genius_female,partner,other,current,ADJ,amod
11136,genius_female,father,men,middle,ADJ,amod
11206,genius_female,he,men,be,VERB,nsubj
11217,genius_female,he,men,sees,VERB,nsubj
11245,genius_female,you,other,are,VERB,nsubj
11261,genius_female,you,other,think,VERB,nsubj
11267,genius_female,you,other,'re,VERB,nsubj
11272,genius_female,you,other,'re,VERB,nsubj
11280,genius_female,you,other,get,VERB,nsubj
11323,genius_female,character,other,is,VERB,nsubj
11369,genius_female,mother,women,is,VERB,nsubj
11373,genius_female,character,other,intense,ADJ,amod
11395,genius_female,he,men,is,VERB,nsubj
11398,genius_female,he,men,been,VERB,nsubj
11413,genius_female,princess,women,helped,VERB,dobj
11427,genius_female,princess,women,helping,VERB,dobj
11434,genius_female,he,men,'s,VERB,nsubj
11443,genius_female,he,men,has,VERB,nsubj
11468,genius_female,he,men,creates,VERB,nsubj
11527,genius_female,people,other,great,ADJ,amod
11528,genius_female,people,other,got,VERB,dobj
11576,genius_female,mother,women,having,VERB,nsubj
11610,genius_female,teacher,other,good,ADJ,amod
11642,genius_female,you,other,see,VERB,nsubj
11679,genius_female,genius,other,more,ADV,amod
11682,genius_female,children,other,other,ADJ,amod
11692,genius_female,mother,women,said,VERB,nsubj
11696,genius_female,mother,women,was,VERB,nsubj
11708,genius_female,friend,other,called,VERB,nsubj
11711,genius_female,mother,women,called,VERB,dobj
11716,genius_female,mother,women,seen,VERB,nsubj
11723,genius_female,daughter,women,seen,VERB,dobj
11731,genius_female,mother,women,gave,VERB,nsubj
11738,genius_female,father,men,gave,VERB,dobj
11752,genius_female,mother,women,discovered,VERB,nsubj
11854,genius_female,someone,other,feel,VERB,nsubj
11934,genius_female,father,men,makes,VERB,nsubj
11966,genius_female,father,men,ask,VERB,dobj
12023,genius_female,everyone,other,empowered,VERB,nsubj
12030,genius_female,everyone,other,feel,VERB,nsubj
12051,genius_female,people,other,be,VERB,nsubj
12058,genius_female,people,other,do,VERB,nsubj
12063,genius_female,people,other,love,VERB,nsubj
12073,genius_female,people,other,be,VERB,nsubj
12114,genius_female,them,other,use,VERB,dobj
12126,genius_female,humans,other,keep,VERB,dobj
12153,genius_female,villain,other,good,ADJ,amod
12343,genius_female,you,other,happy,ADJ,nsubj
12347,genius_female,you,other,happy,ADJ,nsubj
12379,genius_female,teacher,other,mentioning,VERB,nsubj
12396,genius_female,son,men,born,VERB,nsubjpass
12410,genius_female,cook,other,great,ADJ,amod
12453,genius_female,family,other,destroyed,VERB,nsubjpass
12466,genius_female,family,other,is,VERB,nsubj
12541,genius_female,students,other,other,ADJ,amod
12556,genius_female,character,other,own,ADJ,amod
12557,genius_female,character,other,created,VERB,dobj
12594,genius_female,anyone,other,doubts,VERB,nsubj
12743,genius_female,sister,women,tell,VERB,nsubj
12751,genius_female,parents,other,been,VERB,nsubj
12769,genius_female,person,other,natural,ADJ,amod
12820,genius_female,you,other,find,VERB,nsubj
13016,genius_female,he,men,cites,VERB,nsubj
13050,genius_female,you,other,tell,VERB,nsubj
13055,genius_female,people,other,are,VERB,nsubj
13078,genius_female,people,other,looked,VERB,nsubj
13102,genius_female,movements,other,seem,VERB,nsubj
13137,genius_female,psychologist,other,brilliant,ADJ,amod
13140,genius_female,psychologist,other,turned,VERB,amod
13167,genius_female,children,other,visits,VERB,dobj
13179,genius_female,students,other,younger,ADJ,amod
13183,genius_female,american,other,spends,VERB,dobj
13189,genius_female,father,men,is,VERB,nsubj
13197,genius_female,worker,other,social,ADJ,amod
13215,genius_female,husband,men,is,VERB,nsubj
13228,genius_female,family,other,own,ADJ,amod
13234,genius_female,husband,men,find,VERB,nsubj
13246,genius_female,family,other,own,ADJ,amod
13260,genius_female,man,men,married,VERB,dobj
13284,genius_female,parents,other,choose,VERB,nsubj
13296,genius_female,parents,other,choose,VERB,dobj
13326,genius_female,family,other,criminal,PROPN,amod
13358,genius_female,children,other,is,VERB,nsubj
13418,genius_female,people,other,listen,VERB,nsubj
13458,genius_female,talents,other,go,VERB,nsubj
13549,genius_female,doctor,other,only,ADJ,amod
13550,genius_female,doctor,other,remaining,VERB,amod
13565,genius_female,doctor,other,second,ADJ,amod
13567,genius_female,doctor,other,young,ADJ,amod
13589,genius_female,you,other,been,VERB,nsubj
13596,genius_female,you,other,know,VERB,nsubj
13635,genius_female,you,other,eat,VERB,nsubj
13656,genius_female,you,other,think,VERB,nsubj
13720,genius_female,she,women,was,VERB,nsubj
13801,genius_female,life,other,destroyed,VERB,nsubjpass
13823,genius_female,woman,women,accomplished,ADJ,amod
13828,genius_female,mother,women,beautiful,ADJ,amod
13850,genius_female,teacher,other,amazing,ADJ,amod
13857,genius_female,anyone,other,call,VERB,nsubj
13883,genius_female,husband,men,are,VERB,nsubj
13914,genius_female,he,men,looking,VERB,nsubj
13938,genius_female,woman,women,other,ADJ,amod
13991,genius_female,you,other,ask,VERB,nsubj
13996,genius_female,you,other,think,VERB,nsubj
14026,genius_female,you,other,'re,VERB,nsubj
14032,genius_female,you,other,'re,VERB,nsubj
14038,genius_female,you,other,'re,VERB,nsubj
14067,genius_female,player,other,masterful,ADJ,amod
14082,genius_female,characters,other,move,VERB,nsubj
14207,genius_female,he,men,held,VERB,nsubj
14261,genius_female,people,other,most,ADJ,amod
14262,genius_female,people,other,have,VERB,nsubj
14280,genius_female,people,other,homeless,ADJ,amod
14292,genius_female,people,other,homeless,ADJ,amod
14333,genius_female,genius,other,be,VERB,nsubj
14346,genius_female,family,other,needs,VERB,nsubj
14362,genius_female,family,other,needs,VERB,nsubj
14365,genius_female,her,women,needs,VERB,dobj
14431,genius_female,girl,women,intelligent,ADJ,amod
14509,genius_female,you,other,are,VERB,nsubj
14591,genius_female,you,other,keep,VERB,nsubj
14611,genius_female,community,other,open,ADJ,amod
14635,genius_female,individuals,other,following,VERB,amod
14658,genius_female,person,other,best,ADJ,amod
14666,genius_female,people,other,other,ADJ,amod
14667,genius_female,people,other,thought,VERB,nsubj
14677,genius_female,mother,women,gave,VERB,nsubj
14703,genius_female,life,other,been,VERB,nsubj
14710,genius_female,you,other,get,VERB,nsubj
14729,genius_female,character,other,is,VERB,nsubj
14797,genius_female,lady,women,nice,ADJ,amod
14890,genius_female,you,other,know,VERB,nsubj
14907,genius_female,friends,other,dear,ADJ,amod
14910,genius_female,students,other,fellow,ADJ,amod
14920,genius_female,you,other,happy,ADJ,nsubj
14956,genius_female,group,other,small,ADJ,amod
14957,genius_female,group,other,step,VERB,nsubj
14959,genius_female,individuals,other,talented,ADJ,amod
14974,genius_female,people,other,more,ADJ,amod
14975,genius_female,people,other,see,VERB,nsubj
14993,genius_female,people,other,more,ADJ,amod
15022,genius_female,genius,other,become,VERB,nsubj
15049,genius_female,mother,women,gave,VERB,nsubj
15059,genius_female,father,men,tried,VERB,nsubj
15072,genius_female,him,men,keep,VERB,dobj
15167,genius_female,nurse,other,registered,VERB,amod
15363,genius_female,justice,women,bring,VERB,dobj
15371,genius_female,boxer,other,compete,VERB,nsubj
15385,genius_female,expert,other,featuring,VERB,dobj
15396,genius_female,contender,other,young,ADJ,amod
15402,genius_female,winner,other,former,ADJ,amod
15471,genius_female,you,other,do,VERB,dobj
15489,genius_female,you,other,want,VERB,nsubj
